,tx_id,is_fraudulent
200071,14063116,f
200072,14063131,f
200073,14063134,f
200074,14063139,f
200075,14063144,f
200076,14063145,f
200077,14063152,f
200078,14063171,f
200079,14063181,f
200080,14063184,f
200081,14063186,f
200082,14063190,f
200083,14063194,f
200084,14063197,f
200085,14063200,f
200086,14063238,f
200087,14063241,f
200088,14063253,f
200089,14063257,f
200090,14063259,f
200091,14063261,f
200092,14063262,f
200093,14063271,f
200094,14063272,f
200095,14063286,f
200096,14063288,f
200097,14063292,f
200098,14063296,f
200099,14063308,f
200100,14063310,f
200101,14063329,f
200102,14063345,f
200103,14063352,f
200104,14063355,f
200105,14063367,f
200106,14063373,f
200107,14063375,f
200108,14063377,f
200109,14063389,f
200110,14063393,f
200111,14063398,f
200112,14063399,f
200113,14063400,f
200114,14063406,f
200115,14063416,f
200116,14063438,f
200117,14063440,f
200118,14063443,f
200119,14063444,f
200120,14063457,f
200121,14063460,f
200122,14063471,f
200123,14063496,f
200124,14063505,f
200125,14063514,f
200126,14063518,f
200127,14063520,f
200128,14063524,f
200129,14063525,f
200130,14063530,f
200131,14063533,f
200132,14063534,f
200133,14063540,f
200134,14063541,f
200135,14063555,f
200136,14063568,f
200137,14063570,f
200138,14063581,f
200139,14063584,f
200140,14063593,f
200141,14063603,f
200142,14063612,f
200143,14063613,f
200144,14063615,f
200145,14063621,f
200146,14063624,f
200147,14063636,f
200148,14063643,f
200149,14063646,f
200150,14063663,f
200151,14063664,f
200152,14063699,f
200153,14063702,f
200154,14063708,f
200155,14063724,f
200156,14063729,f
200157,14063731,f
200158,14063733,f
200159,14063761,f
200160,14063783,f
200161,14063787,f
200162,14063789,f
200163,14063791,f
200164,14063792,f
200165,14063795,f
200166,14063800,f
200167,14063804,f
200168,14063812,f
200169,14063828,f
200170,14063831,f
200171,14063832,f
200172,14063837,f
200173,14063842,f
200174,14063854,f
200175,14063855,f
200176,14063858,f
200177,14063867,f
200178,14063869,f
200179,14063875,f
200180,14063881,f
200181,14063891,f
200182,14063897,f
200183,14063899,f
200184,14063901,f
200185,14063905,f
200186,14063907,f
200187,14063909,f
200188,14063910,f
200189,14063911,f
200190,14063916,f
200191,14063922,f
200192,14063926,f
200193,14063928,f
200194,14063929,f
200195,14063932,f
200196,14063942,f
200197,14063961,f
200198,14063964,f
200199,14063965,f
200200,14063969,f
200201,14063970,f
200202,14063986,f
200203,14063998,f
200204,14064008,f
200205,14064014,f
200206,14064019,f
200207,14064020,f
200208,14064023,f
200209,14064029,f
200210,14064041,f
200211,14064042,f
200212,14064044,f
200213,14064045,f
200214,14064050,f
200215,14064053,f
200216,14064057,f
200217,14064059,f
200218,14064064,f
200219,14064086,f
200220,14064089,f
200221,14064090,f
200222,14064091,f
200223,14064093,f
200224,14064094,f
200225,14064095,f
200226,14064097,f
200227,14064100,f
200228,14064121,f
200229,14064126,f
200230,14064130,f
200231,14064142,f
200232,14064143,f
200233,14064149,f
200234,14064150,f
200235,14064153,f
200236,14064156,f
200237,14064161,f
200238,14064179,f
200239,14064187,f
200240,14064189,f
200241,14064190,f
200242,14064192,f
200243,14064202,f
200244,14064205,f
200245,14064210,f
200246,14064211,f
200247,14064236,f
200248,14064251,f
200249,14064253,f
200250,14064262,f
200251,14064264,f
200252,14064269,f
200253,14064270,f
200254,14064274,f
200255,14064278,f
200256,14064282,f
200257,14064289,f
200258,14064290,f
200259,14064301,f
200260,14064302,f
200261,14064307,f
200262,14064309,f
200263,14064310,f
200264,14064312,f
200265,14064315,f
200266,14064323,f
200267,14064324,f
200268,14064327,f
200269,14064337,f
200270,14064340,f
200271,14064353,f
200272,14064354,f
200273,14064363,f
200274,14064367,f
200275,14064382,f
200276,14064391,f
200277,14064394,f
200278,14064400,f
200279,14064402,f
200280,14064407,f
200281,14064408,f
200282,14064415,f
200283,14064417,f
200284,14064423,f
200285,14064424,f
200286,14064425,f
200287,14064426,f
200288,14064427,f
200289,14064435,f
200290,14064443,f
200291,14064445,f
200292,14064452,f
200293,14064454,f
200294,14064455,f
200295,14064456,f
200296,14064460,f
200297,14064467,f
200298,14064472,f
200299,14064474,f
200300,14064475,f
200301,14064481,f
200302,14064486,f
200303,14064491,f
200304,14064497,f
200305,14064501,f
200306,14064502,f
200307,14064509,f
200308,14064512,f
200309,14064526,f
200310,14064535,f
200311,14064536,f
200312,14064541,f
200313,14064544,f
200314,14064547,f
200315,14064548,f
200316,14064549,f
200317,14064552,f
200318,14064553,f
200319,14064556,f
200320,14064559,f
200321,14064564,f
200322,14064566,f
200323,14064571,f
200324,14064573,f
200325,14064577,f
200326,14064586,f
200327,14064596,f
200328,14064599,f
200329,14064602,f
200330,14064603,f
200331,14064604,f
200332,14064605,f
200333,14064609,f
200334,14064620,f
200335,14064623,f
200336,14064629,f
200337,14064635,f
200338,14064676,f
200339,14064695,f
200340,14064696,f
200341,14064697,f
200342,14064705,f
200343,14064708,f
200344,14064713,f
200345,14064718,f
200346,14064721,f
200347,14064722,f
200348,14064725,f
200349,14064737,f
200350,14064742,f
200351,14064746,f
200352,14064747,f
200353,14064750,f
200354,14064755,f
200355,14064757,f
200356,14064763,f
200357,14064767,f
200358,14064769,f
200359,14064778,f
200360,14064780,f
200361,14064783,f
200362,14064784,f
200363,14064786,f
200364,14064791,f
200365,14064794,f
200366,14064801,f
200367,14064802,f
200368,14064807,f
200369,14064811,f
200370,14064814,f
200371,14064815,f
200372,14064825,f
200373,14064859,f
200374,14064873,f
200375,14064874,f
200376,14064879,f
200377,14064885,f
200378,14064888,f
200379,14064893,f
200380,14064901,f
200381,14064903,f
200382,14064904,f
200383,14064909,f
200384,14064910,f
200385,14064911,f
200386,14064912,f
200387,14064916,f
200388,14064922,f
200389,14064923,f
200390,14064928,f
200391,14064931,f
200392,14064932,f
200393,14064939,f
200394,14064940,f
200395,14064944,f
200396,14064945,f
200397,14064948,f
200398,14064952,f
200399,14064956,f
200400,14064959,f
200401,14064961,f
200402,14064962,f
200403,14064967,f
200404,14064969,f
200405,14064975,f
200406,14064989,f
200407,14064991,f
200408,14065000,f
200409,14065002,f
200410,14065007,f
200411,14065010,f
200412,14065013,f
200413,14065014,f
200414,14065020,f
200415,14065031,f
200416,14065037,f
200417,14065041,f
200418,14065044,f
200419,14065049,f
200420,14065058,f
200421,14065065,f
200422,14065066,f
200423,14065068,f
200424,14065070,f
200425,14065072,f
200426,14065075,f
200427,14065081,f
200428,14065083,f
200429,14065093,f
200430,14065096,f
200431,14065111,f
200432,14065112,f
200433,14065123,f
200434,14065133,f
200435,14065138,f
200436,14065143,f
200437,14065151,f
200438,14065153,f
200439,14065155,f
200440,14065160,f
200441,14065169,f
200442,14065175,f
200443,14065179,f
200444,14065181,f
200445,14065186,f
200446,14065187,f
200447,14065192,f
200448,14065199,f
200449,14065200,f
200450,14065203,f
200451,14065218,f
200452,14065224,f
200453,14065226,f
200454,14065228,f
200455,14065229,f
200456,14065230,f
200457,14065231,f
200458,14065246,f
200459,14065250,f
200460,14065251,f
200461,14065255,f
200462,14065256,f
200463,14065257,f
200464,14065263,f
200465,14065264,f
200466,14065272,f
200467,14065274,f
200468,14065275,f
200469,14065277,f
200470,14065282,f
200471,14065284,f
200472,14065285,f
200473,14065291,f
200474,14065300,f
200475,14065303,f
200476,14065305,f
200477,14065308,f
200478,14065318,f
200479,14065319,f
200480,14065327,f
200481,14065328,f
200482,14065333,f
200483,14065342,f
200484,14065345,f
200485,14065348,f
200486,14065352,f
200487,14065355,f
200488,14065368,f
200489,14065381,f
200490,14065382,f
200491,14065394,f
200492,14065398,f
200493,14065401,f
200494,14065403,f
200495,14065412,f
200496,14065414,f
200497,14065420,f
200498,14065424,f
200499,14065429,f
200500,14065431,f
200501,14065438,f
200502,14065439,f
200503,14065444,f
200504,14065445,f
200505,14065446,f
200506,14065454,f
200507,14065456,f
200508,14065458,f
200509,14065459,f
200510,14065462,f
200511,14065469,f
200512,14065470,f
200513,14065471,f
200514,14065474,f
200515,14065475,f
200516,14065476,f
200517,14065481,f
200518,14065483,f
200519,14065488,f
200520,14065489,f
200521,14065492,f
200522,14065495,f
200523,14065497,f
200524,14065499,f
200525,14065500,f
200526,14065507,f
200527,14065516,f
200528,14065530,f
200529,14065533,f
200530,14065534,f
200531,14065540,f
200532,14065543,f
200533,14065546,f
200534,14065555,f
200535,14065558,f
200536,14065567,f
200537,14065569,f
200538,14065582,f
200539,14065585,f
200540,14065586,f
200541,14065588,f
200542,14065589,f
200543,14065594,f
200544,14065597,f
200545,14065601,f
200546,14065610,f
200547,14065614,f
200548,14065619,f
200549,14065623,f
200550,14065629,f
200551,14065641,f
200552,14065647,f
200553,14065648,f
200554,14065654,f
200555,14065670,f
200556,14065671,f
200557,14065682,f
200558,14065684,f
200559,14065686,f
200560,14065688,f
200561,14065693,f
200562,14065695,f
200563,14065699,f
200564,14065706,f
200565,14065709,f
200566,14065718,f
200567,14065728,f
200568,14065729,f
200569,14065736,f
200570,14065742,f
200571,14065747,f
200572,14065748,f
200573,14065751,f
200574,14065753,f
200575,14065755,f
200576,14065764,f
200577,14065768,f
200578,14065771,f
200579,14065773,f
200580,14065774,f
200581,14065775,f
200582,14065784,f
200583,14065785,f
200584,14065790,f
200585,14065798,f
200586,14065799,f
200587,14065800,f
200588,14065803,f
200589,14065804,f
200590,14065816,f
200591,14065819,f
200592,14065827,f
200593,14065828,f
200594,14065831,f
200595,14065832,f
200596,14065834,f
200597,14065836,f
200598,14065838,f
200599,14065842,f
200600,14065850,f
200601,14065851,f
200602,14065853,f
200603,14065857,f
200604,14065861,f
200605,14065866,f
200606,14065872,f
200607,14065875,f
200608,14065882,f
200609,14065894,f
200610,14065904,f
200611,14065907,f
200612,14065908,f
200613,14065909,f
200614,14065914,f
200615,14065918,f
200616,14065921,f
200617,14065931,f
200618,14065936,f
200619,14065938,f
200620,14065940,f
200621,14065944,f
200622,14065946,f
200623,14065947,f
200624,14065950,f
200625,14065951,f
200626,14065966,f
200627,14065969,f
200628,14065974,f
200629,14065980,f
200630,14065984,f
200631,14065987,f
200632,14065998,f
200633,14066006,f
200634,14066008,f
200635,14066012,f
200636,14066015,f
200637,14066016,f
200638,14066017,f
200639,14066018,f
200640,14066019,f
200641,14066031,f
200642,14066037,f
200643,14066039,f
200644,14066045,f
200645,14066061,f
200646,14066063,f
200647,14066065,f
200648,14066067,f
200649,14066068,f
200650,14066070,f
200651,14066075,f
200652,14066082,f
200653,14066083,f
200654,14066087,f
200655,14066104,f
200656,14066126,f
200657,14066127,f
200658,14066130,f
200659,14066132,f
200660,14066135,f
200661,14066138,f
200662,14066141,f
200663,14066142,f
200664,14066148,f
200665,14066151,f
200666,14066152,f
200667,14066153,f
200668,14066154,f
200669,14066162,f
200670,14066165,f
200671,14066169,f
200672,14066173,f
200673,14066176,f
200674,14066183,f
200675,14066186,f
200676,14066193,f
200677,14066213,f
200678,14066215,f
200679,14066216,f
200680,14066220,f
200681,14066229,f
200682,14066232,f
200683,14066241,f
200684,14066243,f
200685,14066246,f
200686,14066251,f
200687,14066254,f
200688,14066255,f
200689,14066260,f
200690,14066266,f
200691,14066271,f
200692,14066274,f
200693,14066278,f
200694,14066279,f
200695,14066290,f
200696,14066296,f
200697,14066301,f
200698,14066304,f
200699,14066313,f
200700,14066316,f
200701,14066319,f
200702,14066321,f
200703,14066326,f
200704,14066333,f
200705,14066344,f
200706,14066350,f
200707,14066354,f
200708,14066358,f
200709,14066363,f
200710,14066364,f
200711,14066376,f
200712,14066378,f
200713,14066381,f
200714,14066382,f
200715,14066383,f
200716,14066385,f
200717,14066386,f
200718,14066387,f
200719,14066388,f
200720,14066389,f
200721,14066391,f
200722,14066392,f
200723,14066398,f
200724,14066407,f
200725,14066410,f
200726,14066412,f
200727,14066411,f
200728,14066418,f
200729,14066423,f
200730,14066436,f
200731,14066438,f
200732,14066442,f
200733,14066445,f
200734,14066447,f
200735,14066453,f
200736,14066459,f
200737,14066461,f
200738,14066462,f
200739,14066468,f
200740,14066470,f
200741,14066472,f
200742,14066482,f
200743,14066488,f
200744,14066490,f
200745,14066492,f
200746,14066494,f
200747,14066495,f
200748,14066501,f
200749,14066502,f
200750,14066506,f
200751,14066510,f
200752,14066511,f
200753,14066521,f
200754,14066522,f
200755,14066525,f
200756,14066527,f
200757,14066528,f
200758,14066537,f
200759,14066544,f
200760,14066546,f
200761,14066548,f
200762,14066550,f
200763,14066552,f
200764,14066557,f
200765,14066559,f
200766,14066563,f
200767,14066565,f
200768,14066567,f
200769,14066570,f
200770,14066577,f
200771,14066587,f
200772,14066603,f
200773,14066605,f
200774,14066607,f
200775,14066612,f
200776,14066614,f
200777,14066624,f
200778,14066638,f
200779,14066640,f
200780,14066645,f
200781,14066647,f
200782,14066650,f
200783,14066652,f
200784,14066655,f
200785,14066666,f
200786,14066669,f
200787,14066687,f
200788,14066693,f
200789,14066706,f
200790,14066709,f
200791,14066711,f
200792,14066716,f
200793,14066717,f
200794,14066726,f
200795,14066729,f
200796,14066737,f
200797,14066740,f
200798,14066742,f
200799,14066752,f
200800,14066756,f
200801,14066757,f
200802,14066762,f
200803,14066763,f
200804,14066767,f
200805,14066791,f
200806,14066794,f
200807,14066797,f
200808,14066807,f
200809,14066814,f
200810,14066819,f
200811,14066820,f
200812,14066822,f
200813,14066825,f
200814,14066834,f
200815,14066835,f
200816,14066848,f
200817,14066849,f
200818,14066851,f
200819,14066854,f
200820,14066862,f
200821,14066864,f
200822,14066871,f
200823,14066884,f
200824,14066902,f
200825,14066910,f
200826,14066912,f
200827,14066914,f
200828,14066918,f
200829,14066920,f
200830,14066921,f
200831,14066924,f
200832,14066933,f
200833,14066935,f
200834,14066936,f
200835,14066939,f
200836,14066962,f
200837,14066969,f
200838,14066970,f
200839,14066985,f
200840,14066986,f
200841,14066989,f
200842,14066990,f
200843,14066994,f
200844,14067000,f
200845,14067001,f
200846,14067004,f
200847,14067005,f
200848,14067018,f
200849,14067022,f
200850,14067034,f
200851,14067035,f
200852,14067045,f
200853,14067052,f
200854,14067059,f
200855,14067060,f
200856,14067072,f
200857,14067075,f
200858,14067079,f
200859,14067084,f
200860,14067088,f
200861,14067092,f
200862,14067107,f
200863,14067111,f
200864,14067112,f
200865,14067113,f
200866,14067114,f
200867,14067118,f
200868,14067122,f
200869,14067128,f
200870,14067130,f
200871,14067140,f
200872,14067141,f
200873,14067148,f
200874,14067155,f
200875,14067156,f
200876,14067157,f
200877,14067159,f
200878,14067162,f
200879,14067163,f
200880,14067171,f
200881,14067176,f
200882,14067177,f
200883,14067181,f
200884,14067186,f
200885,14067191,f
200886,14067210,f
200887,14067213,f
200888,14067224,f
200889,14067226,f
200890,14067232,f
200891,14067243,f
200892,14067252,f
200893,14067261,f
200894,14067266,f
200895,14067270,f
200896,14067273,f
200897,14067281,f
200898,14067282,f
200899,14067283,f
200900,14067287,f
200901,14067288,f
200902,14067295,f
200903,14067297,f
200904,14067310,f
200905,14067317,f
200906,14067318,f
200907,14067321,f
200908,14067322,f
200909,14067323,f
200910,14067336,f
200911,14067341,f
200912,14067351,f
200913,14067352,f
200914,14067361,f
200915,14067363,f
200916,14067364,f
200917,14067365,f
200918,14067370,f
200919,14067375,f
200920,14067378,f
200921,14067388,f
200922,14067394,f
200923,14067396,f
200924,14067400,f
200925,14067412,f
200926,14067413,f
200927,14067415,f
200928,14067416,f
200929,14067417,f
200930,14067420,f
200931,14067422,f
200932,14067431,f
200933,14067439,f
200934,14067452,f
200935,14067454,f
200936,14067461,f
200937,14067477,f
200938,14067478,f
200939,14067480,f
200940,14067485,f
200941,14067495,f
200942,14067497,f
200943,14067505,f
200944,14067506,f
200945,14067511,f
200946,14067528,f
200947,14067540,f
200948,14067541,f
200949,14067550,f
200950,14067569,f
200951,14067571,f
200952,14067575,f
200953,14067576,f
200954,14067578,f
200955,14067581,f
200956,14067590,f
200957,14067605,f
200958,14067606,f
200959,14067610,f
200960,14067611,f
200961,14067628,f
200962,14067632,f
200963,14067633,f
200964,14067646,f
200965,14067650,f
200966,14067682,f
200967,14067683,f
200968,14067684,f
200969,14067697,f
200970,14067702,f
200971,14067706,f
200972,14067708,f
200973,14067711,f
200974,14067719,f
200975,14067723,f
200976,14067728,f
200977,14067734,f
200978,14067736,f
200979,14067738,f
200980,14067744,f
200981,14067746,f
200982,14067747,f
200983,14067748,f
200984,14067752,f
200985,14067755,f
200986,14067756,f
200987,14067774,f
200988,14067776,f
200989,14067786,f
200990,14067790,f
200991,14067797,f
200992,14067799,f
200993,14067800,f
200994,14067805,f
200995,14067811,f
200996,14067813,f
200997,14067822,f
200998,14067826,f
200999,14067831,f
201000,14067834,f
201001,14067835,f
201002,14067844,f
201003,14067845,f
201004,14067848,f
201005,14067856,f
201006,14067858,f
201007,14067871,f
201008,14067876,f
201009,14067879,f
201010,14067880,f
201011,14067901,f
201012,14067915,f
201013,14067916,f
201014,14067918,f
201015,14067921,f
201016,14067931,f
201017,14067941,f
201018,14067954,f
201019,14067955,f
201020,14067962,f
201021,14067968,f
201022,14067973,f
201023,14067977,f
201024,14067993,f
201025,14067996,f
201026,14068025,f
201027,14068026,f
201028,14068027,f
201029,14068038,f
201030,14068043,f
201031,14068047,f
201032,14068050,f
201033,14068059,f
201034,14068070,f
201035,14068084,f
201036,14068086,f
201037,14068089,f
201038,14068104,f
201039,14068113,f
201040,14068115,f
201041,14068118,f
201042,14068123,f
201043,14068126,f
201044,14068133,f
201045,14068150,f
201046,14068208,f
201047,14068214,f
201048,14068217,f
201049,14068220,f
201050,14068224,f
201051,14068232,f
201052,14068244,f
201053,14068257,f
201054,14068259,f
201055,14068276,f
201056,14068284,f
201057,14068286,f
201058,14068287,f
201059,14068290,f
201060,14068301,f
201061,14068312,f
201062,14068327,f
201063,14068335,f
201064,14068346,f
201065,14068356,f
201066,14068359,f
201067,14068382,f
201068,14068386,f
201069,14068393,f
201070,14068395,f
201071,14068396,f
201072,14068402,f
201073,14068406,f
201074,14068414,f
201075,14068417,f
201076,14068421,f
201077,14068428,f
201078,14068432,f
201079,14068440,f
201080,14068443,f
201081,14068451,f
201082,14068460,f
201083,14068462,f
201084,14068472,f
201085,14068487,f
201086,14068488,f
201087,14068489,f
201088,14068492,f
201089,14068493,f
201090,14068503,f
201091,14068510,f
201092,14068521,f
201093,14068523,f
201094,14068542,f
201095,14068544,f
201096,14068546,f
201097,14068557,f
201098,14068560,f
201099,14068563,f
201100,14068567,f
201101,14068573,f
201102,14068582,f
201103,14068590,f
201104,14068597,f
201105,14068603,f
201106,14068620,f
201107,14068623,f
201108,14068624,f
201109,14068631,f
201110,14068639,f
201111,14068641,f
201112,14068644,f
201113,14068652,f
201114,14068657,f
201115,14068660,f
201116,14068663,f
201117,14068668,f
201118,14068672,f
201119,14068679,f
201120,14068687,f
201121,14068689,f
201122,14068690,f
201123,14068695,f
201124,14068718,f
201125,14068733,f
201126,14068739,f
201127,14068755,f
201128,14068757,f
201129,14068771,f
201130,14068772,f
201131,14068774,f
201132,14068786,f
201133,14068802,f
201134,14068809,f
201135,14068810,f
201136,14068811,f
201137,14068823,f
201138,14068840,f
201139,14068846,f
201140,14068850,f
201141,14068860,f
201142,14068864,f
201143,14068883,f
201144,14068892,f
201145,14068898,f
201146,14068900,f
201147,14068909,f
201148,14068912,f
201149,14068915,f
201150,14068931,f
201151,14068937,f
201152,14068950,f
201153,14068959,f
201154,14068968,f
201155,14068973,f
201156,14068985,f
201157,14068987,f
201158,14068998,f
201159,14069004,f
201160,14069016,f
201161,14069033,f
201162,14069043,f
201163,14069044,f
201164,14069045,f
201165,14069055,f
201166,14069058,f
201167,14069061,f
201168,14069074,f
201169,14069077,f
201170,14069078,f
201171,14069093,f
201172,14069096,f
201173,14069097,f
201174,14069105,f
201175,14069117,f
201176,14069125,f
201177,14069128,f
201178,14069134,f
201179,14069138,f
201180,14069146,f
201181,14069151,f
201182,14069158,f
201183,14069162,f
201184,14069165,f
201185,14069166,f
201186,14069190,f
201187,14069201,f
201188,14069211,f
201189,14069213,f
201190,14069222,f
201191,14069232,f
201192,14069237,f
201193,14069254,f
201194,14069255,f
201195,14069281,f
201196,14069282,f
201197,14069284,f
201198,14069289,f
201199,14069294,f
201200,14069297,f
201201,14069299,f
201202,14069305,f
201203,14069308,f
201204,14069314,f
201205,14069316,f
201206,14069320,f
201207,14069326,f
201208,14069327,f
201209,14069333,f
201210,14069335,f
201211,14069353,f
201212,14069361,f
201213,14069363,f
201214,14069368,f
201215,14069451,f
201216,14069459,f
201217,14069479,f
201218,14069482,f
201219,14069486,f
201220,14069493,f
201221,14069497,f
201222,14069498,f
201223,14069507,f
201224,14069513,f
201225,14069524,f
201226,14069539,f
201227,14069543,f
201228,14069544,f
201229,14069554,f
201230,14069576,f
201231,14069579,f
201232,14069593,f
201233,14069599,f
201234,14069600,f
201235,14069601,f
201236,14069604,f
201237,14069612,f
201238,14069623,f
201239,14069673,f
201240,14069677,f
201241,14069696,f
201242,14069701,f
201243,14069702,f
201244,14069750,f
201245,14069765,f
201246,14069771,f
201247,14069778,f
201248,14069784,f
201249,14069786,f
201250,14069788,f
201251,14069803,f
201252,14069813,f
201253,14069817,f
201254,14069819,f
201255,14069829,f
201256,14069841,f
201257,14069842,f
201258,14069847,f
201259,14069857,f
201260,14069888,f
201261,14069904,f
201262,14069919,f
201263,14069922,f
201264,14069927,f
201265,14069937,f
201266,14069942,f
201267,14069977,f
201268,14069980,f
201269,14069983,f
201270,14070004,f
201271,14070018,f
201272,14070033,f
201273,14070037,f
201274,14070052,f
201275,14070053,f
201276,14070061,f
201277,14070072,f
201278,14070087,f
201279,14070092,f
201280,14070093,f
201281,14070110,f
201282,14070127,f
201283,14070145,f
201284,14070165,f
201285,14070182,f
201286,14070184,f
201287,14070186,f
201288,14070206,f
201289,14070207,f
201290,14070211,f
201291,14070213,f
201292,14070224,f
201293,14070255,f
201294,14070258,f
201295,14070306,f
201296,14070332,f
201297,14070338,f
201298,14070339,f
201299,14070350,f
201300,14070363,f
201301,14070376,f
201302,14070383,f
201303,14070429,f
201304,14070443,f
201305,14070449,f
201306,14070487,f
201307,14070494,f
201308,14070496,f
201309,14070497,f
201310,14070498,f
201311,14070509,f
201312,14070524,f
201313,14070526,f
201314,14070528,f
201315,14070532,f
201316,14070537,f
201317,14070543,f
201318,14070568,f
201319,14070570,f
201320,14070573,f
201321,14070602,f
201322,14070613,f
201323,14070626,f
201324,14070661,f
201325,14070670,f
201326,14070674,f
201327,14070680,f
201328,14070686,f
201329,14070688,f
201330,14070697,f
201331,14070708,f
201332,14070717,f
201333,14070718,f
201334,14070734,f
201335,14070740,f
201336,14070749,f
201337,14070754,f
201338,14070777,f
201339,14070781,f
201340,14070797,f
201341,14070807,f
201342,14070809,f
201343,14070833,f
201344,14070834,f
201345,14070852,f
201346,14070871,f
201347,14070874,f
201348,14070882,f
201349,14070884,f
201350,14070892,f
201351,14070913,f
201352,14070919,f
201353,14070925,f
201354,14070933,f
201355,14070949,f
201356,14070961,f
201357,14070974,f
201358,14070979,f
201359,14070981,f
201360,14070984,f
201361,14070987,f
201362,14070991,f
201363,14070998,f
201364,14071013,f
201365,14071016,f
201366,14071049,f
201367,14071055,f
201368,14071062,f
201369,14071079,f
201370,14071093,f
201371,14071095,f
201372,14071105,f
201373,14071128,f
201374,14071145,f
201375,14071168,f
201376,14071173,f
201377,14071181,f
201378,14071198,f
201379,14071222,f
201380,14071229,f
201381,14071238,f
201382,14071241,f
201383,14071239,f
201384,14071254,f
201385,14071262,f
201386,14071278,f
201387,14071291,f
201388,14071293,f
201389,14071300,f
201390,14071313,f
201391,14071320,f
201392,14071330,f
201393,14071349,f
201394,14071366,f
201395,14071385,f
201396,14071414,f
201397,14071416,f
201398,14071424,f
201399,14071465,f
201400,14071482,f
201401,14071499,f
201402,14071504,f
201403,14071527,f
201404,14071536,f
201405,14071558,f
201406,14071566,f
201407,14071586,f
201408,14071592,f
201409,14071595,f
201410,14071616,f
201411,14071619,f
201412,14071623,f
201413,14071627,f
201414,14071636,f
201415,14071647,f
201416,14071657,f
201417,14071659,f
201418,14071664,f
201419,14071666,f
201420,14071681,f
201421,14071684,f
201422,14071690,f
201423,14071692,f
201424,14071693,f
201425,14071698,f
201426,14071700,f
201427,14071706,f
201428,14071724,f
201429,14071730,f
201430,14071732,f
201431,14071733,f
201432,14071738,f
201433,14071755,f
201434,14071758,f
201435,14071769,f
201436,14071773,f
201437,14071792,f
201438,14071795,f
201439,14071805,f
201440,14071833,f
201441,14071854,f
201442,14071862,f
201443,14071874,f
201444,14071891,f
201445,14071895,f
201446,14071911,f
201447,14071913,f
201448,14071914,f
201449,14071920,f
201450,14071946,f
201451,14071961,f
201452,14071974,f
201453,14071976,f
201454,14072004,f
201455,14072011,f
201456,14072019,f
201457,14072033,f
201458,14072045,f
201459,14072047,f
201460,14072059,f
201461,14072074,f
201462,14072079,f
201463,14072110,f
201464,14072118,f
201465,14072137,f
201466,14072141,f
201467,14072153,f
201468,14072155,f
201469,14072158,f
201470,14072171,f
201471,14072193,f
201472,14072207,f
201473,14072213,f
201474,14072216,f
201475,14072222,f
201476,14072223,f
201477,14072225,f
201478,14072247,f
201479,14072263,f
201480,14072267,f
201481,14072269,f
201482,14072282,f
201483,14072287,f
201484,14072308,f
201485,14072310,f
201486,14072323,f
201487,14072336,f
201488,14072338,f
201489,14072342,f
201490,14072357,f
201491,14072372,f
201492,14072380,f
201493,14072381,f
201494,14072383,f
201495,14072386,f
201496,14072398,f
201497,14072407,f
201498,14072434,f
201499,14072440,f
201500,14072441,f
201501,14072442,f
201502,14072451,f
201503,14072455,f
201504,14072463,f
201505,14072471,f
201506,14072494,f
201507,14072507,f
201508,14072511,f
201509,14072521,f
201510,14072534,f
201511,14072541,f
201512,14072551,f
201513,14072572,f
201514,14072574,f
201515,14072591,f
201516,14072597,f
201517,14072598,f
201518,14072618,f
201519,14072630,f
201520,14072643,f
201521,14072644,f
201522,14072652,f
201523,14072653,f
201524,14072654,f
201525,14072680,f
201526,14072706,f
201527,14072711,f
201528,14072735,f
201529,14072741,f
201530,14072751,f
201531,14072770,f
201532,14072772,f
201533,14072776,f
201534,14072787,f
201535,14072802,f
201536,14072803,f
201537,14072809,f
201538,14072810,f
201539,14072847,f
201540,14072871,f
201541,14072886,f
201542,14072900,f
201543,14072909,f
201544,14072919,f
201545,14072928,f
201546,14072941,f
201547,14072942,f
201548,14072944,f
201549,14072951,f
201550,14072954,f
201551,14072958,f
201552,14072965,f
201553,14072972,f
201554,14072973,f
201555,14072975,f
201556,14072980,f
201557,14072993,f
201558,14072994,f
201559,14073008,f
201560,14073032,f
201561,14073039,f
201562,14073045,f
201563,14073074,f
201564,14073092,f
201565,14073114,f
201566,14073123,f
201567,14073126,f
201568,14073131,f
201569,14073148,f
201570,14073153,f
201571,14073154,f
201572,14073159,f
201573,14073225,f
201574,14073226,f
201575,14073227,f
201576,14073233,f
201577,14073241,f
201578,14073250,f
201579,14073256,f
201580,14073274,f
201581,14073320,f
201582,14073321,f
201583,14073336,f
201584,14073340,f
201585,14073347,f
201586,14073356,f
201587,14073358,f
201588,14073363,f
201589,14073364,f
201590,14073367,f
201591,14073380,f
201592,14073392,f
201593,14073415,f
201594,14073419,f
201595,14073420,f
201596,14073449,f
201597,14073458,f
201598,14073462,f
201599,14073466,f
201600,14073474,f
201601,14073477,f
201602,14073489,f
201603,14073506,f
201604,14073512,f
201605,14073514,f
201606,14073535,f
201607,14073542,f
201608,14073544,f
201609,14073548,f
201610,14073576,f
201611,14073580,f
201612,14073583,f
201613,14073594,f
201614,14073601,f
201615,14073605,f
201616,14073625,f
201617,14073637,f
201618,14073652,f
201619,14073661,f
201620,14073664,f
201621,14073703,f
201622,14073711,f
201623,14073717,f
201624,14073719,f
